event,date,person,quote,Positive?,Negative?,Team?,Individual?
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,"So right now we're very team oriented. We've got everybody participating, everybody involved, and everybody mentally, like I said, locked in.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,"I think we've seen everything. I was going to make a joke, but no, that's okay, because it'll be everywhere.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,"I just think we've seen everything. We've seen all the adjustments. We've seen the double from the baseline, the double from the top, the sign from a non-shooter to single coverage to -- know what I'm saying? We've seen every different type of mixture. We've seen them try to put Kawhi and PG to switch it, we've seen everything.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,It's all a read. It's all balance. It's all timing. I don't think that worked.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,"I just think because we've envisioned it since the beginning, like just me personally, me and him have envisioned it and dreamt about it and went through all these moments in our head and on the court.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,"He's been saying, how often do you get this opportunity to be in this position and living your dream basically, living it up.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,Just taking advantage of the opportunity and realizing what the opportunity is I think is the biggest thing. So just having fun right now.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,"Yeah, I don't know. I've been playing basketball a lot lately.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,"Yeah, that's why it's nice playing with this team because everything is a read. If somebody is open, you're going to see that on film that that guy is open, and everybody is playing for each other. If I cut, it's for the other guy to get an open shot. If I run my lane, it's for everybody else to get their own shot.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,"So, I think when we're just playing the right way, everything opens up for everybody. Could be a Bruce three, could be a Mike back-door cut, could be AG that's just standing in the dunker waiting. I think everybody eats when we're all playing for each other, and we've been doing that for a while now.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,I think we're just in a great rhythm of playing unselfish basketball.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,"Yeah, like I said, we came off the bench together my rookie year when I was backing up Gary Harris, and he was backing up Nurk Jusuf Nurkic. So, we would actually come into the game together, and we would run post-ups or just simple give-and-goes, but we used to run it crazy, run it really good, and he used to make a lot of over-the-head passes, and I'd say then we kind of developed a chemistry.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,"Soon we both started, we started playing off each other. We started to figure out where we like the ball, when we liked the ball, when I'm going to pass, when he's going to pass, when he's driving, when to relocate, where to relocate. It was just all the details we picked up together over time playing for most of our careers.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,"Yeah, not just me but everybody. I just think he puts everybody in the right spots. When it's time to lock in, he can lock you in. He doesn't -- he's funny. He goofs around a lot, yeah, but when we're messing up -- you know like you know when you're messing up but you're getting away with it? Yeah, he'll get on you, and I think I respect that a lot just because we're all in it together. It's not like it's malicious or anything, it's just we all have a goal here. We're all here for a reason.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,"It's nice. We've been putting -- I go to him for a lot of the offensive stuff, just reads and what he's seeing just because I know he's locked in on that, and sometimes Coach may be thinking about subs or lineups or time and score, whatever, but he's always given me great input on what we can run or sometimes we have the same ideas, which is just really nice to see that what I am feeling in the game he's also seeing from afar.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,"Well deserved, and he should definitely be getting more offers.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,"I mean, you can only play one game at a time, but we know we've got four to go, four wins to go.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,"To answer your first question, no, we haven't sat down and talked about it or anything like that. Like I said, we talk the language on the court when we're playing. We just read the game and play off each other. There's no -- it's hard to explain. There's no selfishness when we're playing the game. It's just hit, cut, pass, move. If it's not there, you don't throw it. I try to go one-on-one, doesn't have it, hit, cut. We're just kind of free flowing, playing the game, and it has been working.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,"It's nice. Especially coming off the injuries, to be here. It just feels good. Like I said, I want to win these four before we indulge in any celebrations or anything like that. Just trying to stay locked in. Yeah, just stay locked in and enjoy the moment, but we know we've got more work to do.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,"No, we're just trying to win a championship. All that comes after you win the championship. If we were to lose, no one gets that trophy, right? We win the championship, everybody eats. I'm just excited to see everybody succeed.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,MICHAEL MALONE,"Yeah, I didn't see anything. I didn't hear anything.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,MICHAEL MALONE,"No, I remember everything. I was sitting there with my coaches. It felt like it took forever to take off, and the front of the plane had some music playing, sounded pretty lively. But the back of the plane was -- I was nervous to go back there. They said, Coach, you don't want to go in the back, so I stayed away from the back and kept my head down. Watched part of the fourth quarter, all the plays that we made down the stretch, which was just incredible.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,MICHAEL MALONE,Have we come up with a name for Nikola's shot? Is there going to be like a historical name for the shot he made? A Sombor Sling. All right.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,MICHAEL MALONE,"It was eventful. But for me, it was just trying to soak in the whole moment, and kept on asking myself, Is the series really over? Let everybody else have some fun, but we've got a lot of work to do.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,MICHAEL MALONE,"Well, it's impossible to keep your rhythm if you're not playing games. You can do whatever you want in practice, but there's no way you can replicate playing an NBA playoff game. We gave our guys off Tuesday. Wednesday was an option day. A lot of guys showed up.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,MICHAEL MALONE,"Then just yesterday had everybody come in, get some conditioning in, PD, and today we got a good practice. Didn't go long. But for us, my biggest concern is the rhythm, as you mentioned, but more importantly conditioning. You're playing every other day, every other day for so long, and now all of a sudden you have an eight-, nine-, 10-day break, whatever it is. I wanted to make sure we got up and down, conditioned.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,MICHAEL MALONE,"The energy in the gym was great. It's a tough situation because you're just kind of preparing for an opponent you don't know who you're going to play. So right now as I told our players, this is about us. We have to shore up who we are and address the areas that we have not been maybe good enough or areas that we can clean up.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,MICHAEL MALONE,"It's really hard to keep your rhythm when you're not playing NBA games, but we'll do everything we can to try to keep the rhythm as best as possible.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,MICHAEL MALONE,"Well, I think for eight years now, I think it's kind of been a part of our culture. In this business, you have to bring in talented players that's a given. But I think we've always done a good job of identifying guys that will fit into this culture.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,MICHAEL MALONE,"Yeah, I mean, it's a delicate balance because I think in life, not just in sports but in life, you have to enjoy moments. I think if you don't enjoy the small victories and the moments along the way, I think you're missing something.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,MICHAEL MALONE,"At the same time, we have much work in front of us. Our goal wasn't just to win the Western Conference championship. It wasn't just to get to the NBA Finals. Our goal was to win a championship, and obviously that's in front of us still.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,MICHAEL MALONE,"So you enjoy the moment and you enjoy the people you're working with and go to war with every night, but at the same time, I think it's my job to remind our guys that don't read and listen to everybody telling you how great you are because then you're going to get a little soft with success, and I don't want us getting soft with success. I want us staying hungry. I want us staying desperate and urgent and disciplined.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,MICHAEL MALONE,"That's our biggest challenge right now, because we don't even know who we're playing. That's going to be our biggest challenge as we approach next Thursday night.",,,,
